eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps,eplenmean,eprewmean
355.16,20.49,2245,0.010597999,0.11735026,2.1166365,-0.011262067,0.27402908,0.939200666,188,48128,1383.289759,3080192,355.16,20.49
340.76,19.94,2262,0.011353585,0.12209066,2.1296487,-0.012985292,0.3266355,0.935719661,189,48384,1390.530706,3096576,340.76,19.94
330.2,18.99,2232,0.014529911,0.15877278,2.1252873,-0.01283138,0.2817547,0.933970451,190,48640,1397.871569,3112960,330.2,18.99
340.94,19.65,2259,0.014673017,0.17488606,2.119884,-0.010908838,0.22993605,0.952073596,191,48896,1405.123845,3129344,340.94,19.65
361.44,20.72,2242,0.009720894,0.1178182,2.140683,-0.01350326,0.21641685,0.954880659,192,49152,1412.429656,3145728,361.44,20.72
330.57,17.72,2225,0.010525382,0.12988281,2.1415613,-0.011589958,0.2623618,0.951174408,193,49408,1419.791095,3162112,330.57,17.72
323.96,17.38,2270,0.012103324,0.13415527,2.14692,-0.010096888,0.2769563,0.9333966,194,49664,1427.006477,3178496,323.96,17.38
333.7,19.13,2225,0.010504193,0.12278239,2.1559312,-0.01207786,0.29672873,0.925110161,195,49920,1434.369435,3194880,333.7,19.13
344.02,20.64,2177,0.009917056,0.11566162,2.1578846,-0.008715621,0.31349233,0.905168287,196,50176,1441.895274,3211264,344.02,20.64
340.72,19.51,2197,0.011953208,0.1358846,2.1556723,-0.015038629,0.26281303,0.945476118,197,50432,1449.351357,3227648,340.72,19.51
339.29,19.11,2190,0.014917176,0.14973958,2.1343975,-0.015093904,0.27492356,0.921594538,198,50688,1456.831918,3244032,339.29,19.11
344.11,19.63,2228,0.019065129,0.14817302,2.1550438,-0.014147449,0.2584115,0.922547042,199,50944,1464.183859,3260416,344.11,19.63
337.51,19.88,2277,0.013827048,0.16448975,2.1513326,-0.013777174,0.25800052,0.922713786,200,51200,1471.377255,3276800,337.51,19.88
346.23,20.67,2284,0.009902223,0.11853027,2.169611,-0.013333451,0.24900232,0.917134717,201,51456,1478.550965,3293184,346.23,20.67
352.74,21.53,2171,0.01487549,0.15297444,2.1359732,-0.011881236,0.32171884,0.875403605,202,51712,1486.097951,3309568,352.74,21.53
350.78,21.32,2214,0.01423446,0.15653484,2.1576207,-0.015169892,0.25542843,0.918257043,203,51968,1493.499024,3325952,350.78,21.32
366.71,22,2201,0.015185072,0.18406169,2.1689079,-0.01330141,0.19545047,0.942436326,204,52224,1500.94136,3342336,366.71,22
362.01,21.13,2206,0.012374145,0.14662679,2.1824894,-0.011145393,0.2912921,0.930053212,205,52480,1508.366257,3358720,362.01,21.13
360.02,20.97,2255,0.014971781,0.17289226,2.1675725,-0.0138499,0.22198378,0.937145405,206,52736,1515.629804,3375104,360.02,20.97
350.51,19.95,2290,0.012423429,0.15765381,2.1605356,-0.014405805,0.1756825,0.958249982,207,52992,1522.78463,3391488,350.51,19.95
363.72,21.26,2272,0.012783292,0.15586345,2.144533,-0.013532735,0.1930369,0.953007136,208,53248,1529.995934,3407872,363.72,21.26
369.11,22.17,2176,0.012783128,0.14253743,2.140889,-0.012813274,0.18022011,0.9462316,209,53504,1537.526825,3424256,369.11,22.17
364.84,23.07,2237,0.0168709,0.1798706,2.147532,-0.01717835,0.1285481,0.961440954,210,53760,1544.84904,3440640,364.84,23.07
363.25,23.27,2146,0.014399429,0.17476399,2.1345682,-0.009179144,0.17370479,0.947971679,211,54016,1552.483498,3457024,363.25,23.27
377.09,24.26,2219,0.016016943,0.16343181,2.1235826,-0.013618778,0.1716875,0.953133058,212,54272,1559.867696,3473408,377.09,24.26
376.19,23.38,2273,0.01711808,0.18996175,2.12789,-0.010316453,0.1436555,0.964714348,213,54528,1567.075087,3489792,376.19,23.38
368.07,22.39,2285,0.010527954,0.13468425,2.13391,-0.009919533,0.32411054,0.909634404,214,54784,1574.244832,3506176,368.07,22.39
367.2,21.71,2213,0.011280178,0.1295166,2.1335957,-0.012232953,0.19672363,0.946424924,215,55040,1581.649079,3522560,367.2,21.71
368.76,22.13,2221,0.014315841,0.16764323,2.1182086,-0.015783532,0.16255963,0.967030741,216,55296,1589.025142,3538944,368.76,22.13
370.4,21.91,2225,0.01398952,0.16526286,2.09719,-0.014054517,0.2294061,0.942820508,217,55552,1596.387448,3555328,370.4,21.91
353.46,20.82,2174,0.014323884,0.1644694,2.1002357,-0.010378904,0.28103378,0.925444625,218,55808,1603.921165,3571712,353.46,20.82
363.06,21.81,2166,0.014005573,0.17580159,2.129167,-0.015473702,0.1656561,0.955367919,219,56064,1611.484045,3588096,363.06,21.81
383.59,23.82,2149,0.014882635,0.1622111,2.1301649,-0.010258044,0.2042911,0.93271745,220,56320,1619.106604,3604480,383.59,23.82
376.74,22.96,2132,0.01488326,0.17588298,2.1336682,-0.014131643,0.28751454,0.937092185,221,56576,1626.792123,3620864,376.74,22.96
353.44,21.64,2280,0.011475897,0.13612874,2.1230128,-0.011740551,0.3561393,0.911229774,222,56832,1633.976026,3637248,353.44,21.64
349.89,21.75,2285,0.013736364,0.15246582,2.1125507,-0.010824722,0.3668495,0.903701484,223,57088,1641.145413,3653632,349.89,21.75
357.5,22.65,2270,0.010232867,0.12194824,2.0965943,-0.013650333,0.20603542,0.930410139,224,57344,1648.36339,3670016,357.5,22.65
355.22,22.45,2240,0.014733431,0.13578288,2.084507,-0.011388689,0.3426627,0.886020377,225,57600,1655.677252,3686400,355.22,22.45
356.54,22.54,2209,0.01442581,0.15211995,2.1173217,-0.012835995,0.30542466,0.912099861,226,57856,1663.094019,3702784,356.54,22.54
361.68,22.65,2288,0.009953606,0.124816895,2.093597,-0.01198744,0.26069447,0.911779851,227,58112,1670.253054,3719168,361.68,22.65
367.44,22.58,2214,0.012624055,0.1305542,2.1011472,-0.013519683,0.24510723,0.935095489,228,58368,1677.651886,3735552,367.44,22.58
355.06,21.45,2213,0.01346225,0.14304607,2.106046,-0.011186112,0.31911358,0.93424131,229,58624,1685.05583,3751936,355.06,21.45
343.07,20.36,2273,0.014048133,0.1651001,2.1039178,-0.012156832,0.4581171,0.877431251,230,58880,1692.263394,3768320,343.07,20.36
363.74,22.13,2240,0.009701942,0.119628906,2.1140816,-0.014318029,0.14515254,0.953558169,231,59136,1699.576545,3784704,363.74,22.13
367.04,22.21,2227,0.01103622,0.12121582,2.0811536,-0.01423179,0.31758437,0.898896046,232,59392,1706.932857,3801088,367.04,22.21
368.96,22.43,2263,0.01581317,0.14186604,2.1124895,-0.011670469,0.25310054,0.932884045,233,59648,1714.172448,3817472,368.96,22.43
350.88,21.27,2234,0.012057173,0.12298584,2.087098,-0.012797314,0.30325225,0.928745143,234,59904,1721.50518,3833856,350.88,21.27
370.13,22.56,2290,0.011395521,0.13808186,2.0795987,-0.013065166,0.308891,0.925544232,235,60160,1728.659229,3850240,370.13,22.56
354.2,20.83,2281,0.012186408,0.14190674,2.049419,-0.012948112,0.25198373,0.949189935,236,60416,1735.842133,3866624,354.2,20.83
358.03,22.12,2223,0.013489197,0.14286296,2.075862,-0.011733481,0.17760037,0.9445768,237,60672,1743.211695,3883008,358.03,22.12
378.03,22.98,2261,0.014395059,0.17144775,2.1108658,-0.010618225,0.23589396,0.911467634,238,60928,1750.455807,3899392,378.03,22.98
391.92,23.53,2214,0.01084095,0.13431804,2.1225736,-0.012292459,0.2694453,0.900538914,239,61184,1757.856778,3915776,391.92,23.53
367.88,21.19,2147,0.018179616,0.18139648,2.122323,-0.012050792,0.45498744,0.876351565,240,61440,1765.485985,3932160,367.88,21.19
349.62,19.2,2166,0.012687393,0.14211018,2.0996933,-0.013511133,0.35274878,0.893267624,241,61696,1773.049541,3948544,349.62,19.2
367.93,21.05,2188,0.011884149,0.13346355,2.0852568,-0.015082669,0.18322301,0.9377742,242,61952,1780.536341,3964928,367.93,21.05
370.18,22.57,2261,0.013857327,0.14379883,2.100433,-0.012336844,0.2623154,0.921678402,243,62208,1787.782203,3981312,370.18,22.57
367.01,22.85,2232,0.012920207,0.14963786,2.1156352,-0.01246978,0.2526237,0.924253657,244,62464,1795.12191,3997696,367.01,22.85
368.67,22.23,2144,0.010628842,0.13071696,2.1381721,-0.013872006,0.23449945,0.916487038,245,62720,1802.764641,4014080,368.67,22.23
373.83,23.34,2261,0.015667364,0.15163167,2.1280277,-0.012126364,0.23119502,0.904643804,246,62976,1810.010789,4030464,373.83,23.34
374.27,23.3,2219,0.013575826,0.15509033,2.1428049,-0.012713329,0.2129827,0.923076749,247,63232,1817.394785,4046848,374.27,23.3
381.26,22.27,2145,0.010389259,0.11281332,2.0911496,-0.012873224,0.2521769,0.900355011,248,63488,1825.032939,4063232,381.26,22.27
381.99,21.47,2317,0.01001092,0.118387856,2.0694308,-0.012375795,0.2058932,0.93917267,249,63744,1832.104433,4079616,381.99,21.47
382.88,23.07,2144,0.010460202,0.12451172,2.092314,-0.013391095,0.16250223,0.945332393,250,64000,1839.744784,4096000,382.88,23.07
374.85,24.02,2250,0.010968596,0.13759358,2.0615418,-0.015318393,0.18013637,0.943445966,251,64256,1847.025654,4112384,374.85,24.02
379.62,22.76,2111,0.016333977,0.1784261,2.0613852,-0.011639438,0.30242684,0.878461301,252,64512,1854.78732,4128768,379.62,22.76
389.15,23.17,2143,0.014574933,0.16676839,2.0832255,-0.012186911,0.23552601,0.870855868,253,64768,1862.430121,4145152,389.15,23.17
385.8,23.28,2178,0.016689459,0.18184407,2.1215975,-0.010341169,0.22214568,0.912233174,254,65024,1869.953289,4161536,385.8,23.28
371.86,23.64,2238,0.017170388,0.17476399,2.0982482,-0.011667647,0.2884679,0.883959897,255,65280,1877.273871,4177920,371.86,23.64
367.6,21.55,2267,0.012095646,0.14231364,2.0939238,-0.010516811,0.35792306,0.884730533,256,65536,1884.500927,4194304,367.6,21.55
359.21,20.04,2294,0.013371732,0.15043132,2.0744426,-0.012547969,0.27383852,0.923625119,257,65792,1891.641075,4210688,359.21,20.04
356.41,21.89,2292,0.013042938,0.13242595,2.1058602,-0.012854826,0.24582212,0.914248116,258,66048,1898.7884,4227072,356.41,21.89
374.82,23.17,2277,0.011884145,0.13012695,2.116624,-0.011994958,0.23320013,0.903586335,259,66304,1905.983062,4243456,374.82,23.17
371.95,22.07,2257,0.016835852,0.18996175,2.0743625,-0.00929951,0.32530996,0.898876064,260,66560,1913.242755,4259840,371.95,22.07
373.17,22.71,2235,0.012021017,0.14766438,2.0929563,-0.006288039,0.22401017,0.946937997,261,66816,1920.573631,4276224,373.17,22.71
391.53,25.74,2259,0.010363623,0.119893394,2.064,-0.011847284,0.23732962,0.886377364,262,67072,1927.824328,4292608,391.53,25.74
390.21,24.32,2245,0.014130376,0.15681966,2.0794513,-0.011020656,0.21240903,0.902256541,263,67328,1935.120822,4308992,390.21,24.32
371.68,21.51,2241,0.014517938,0.15364583,2.0808265,-0.013468777,0.3358229,0.882330798,264,67584,1942.430612,4325376,371.68,21.51
380.78,22.47,2244,0.010486794,0.12597656,2.113399,-0.011938088,0.17796008,0.89751406,265,67840,1949.731121,4341760,380.78,22.47
381.93,22.62,2229,0.01266306,0.14603679,2.1029735,-0.012652426,0.24665375,0.894929416,266,68096,1957.080171,4358144,381.93,22.62
395.44,24.16,2251,0.018688804,0.19468181,2.0864484,-0.009547512,0.18769766,0.906649783,267,68352,1964.357971,4374528,395.44,24.16
385.15,22.67,2202,0.015486603,0.17226155,2.1327164,-0.010534466,0.28175,0.879593991,268,68608,1971.798169,4390912,385.15,22.67
378.9,21.9,2257,0.011549491,0.12620036,2.1061127,-0.011572336,0.37981376,0.794757083,269,68864,1979.056377,4407296,378.9,21.9
369.47,21.52,2280,0.018541483,0.19919841,2.1294634,-0.010522649,0.42244354,0.818383127,270,69120,1986.242515,4423680,369.47,21.52
361.76,21,2260,0.011279411,0.13653564,2.1642752,-0.013648622,0.33074299,0.881289318,271,69376,1993.490978,4440064,361.76,21
335.48,18.79,2244,0.010215317,0.12296549,2.1684005,-0.013567681,0.59728295,0.735581398,272,69632,2000.793042,4456448,335.48,18.79
321.48,17.6,2260,0.010988657,0.12892659,2.1579428,-0.014212274,0.46642366,0.852221966,273,69888,2008.041529,4472832,321.48,17.6
343.1,18.95,2248,0.011593904,0.12636311,2.1487415,-0.011995281,0.29757315,0.841317296,274,70144,2015.328251,4489216,343.1,18.95
363.99,21.12,2205,0.018935714,0.18534343,2.141851,-0.009467022,0.37124678,0.800653428,275,70400,2022.75958,4505600,363.99,21.12
369.78,21.62,2163,0.010442194,0.111979164,2.1402023,-0.012138608,0.27993008,0.885802887,276,70656,2030.334594,4521984,369.78,21.62
376.12,22.99,2113,0.010901105,0.12892659,2.1499693,-0.013727594,0.3029401,0.822378352,277,70912,2038.085926,4538368,376.12,22.99
382.45,24.13,2273,0.010178051,0.11806234,2.1462696,-0.011883237,0.21411788,0.876254179,278,71168,2045.291781,4554752,382.45,24.13
384.16,23.19,2231,0.01106785,0.12917073,2.1241105,-0.011710002,0.36457762,0.844846696,279,71424,2052.634332,4571136,384.16,23.19
380.31,23.08,2189,0.011635291,0.13596599,2.1458268,-0.012127969,0.27296388,0.818210438,280,71680,2060.119707,4587520,380.31,23.08
376.11,23.65,2245,0.010618483,0.12412516,2.136779,-0.012528084,0.28876016,0.87127997,281,71936,2067.416492,4603904,376.11,23.65
378.82,22.96,2278,0.011873188,0.1227417,2.1458886,-0.012304724,0.3398166,0.841668323,282,72192,2074.60722,4620288,378.82,22.96
363.47,21.2,2233,0.013192997,0.13972981,2.1254663,-0.011137149,0.36258057,0.828404784,283,72448,2081.943757,4636672,363.47,21.2
380.47,23.09,2226,0.01725074,0.2063802,2.1412013,-0.011323399,0.20784791,0.916698843,284,72704,2089.301938,4653056,380.47,23.09
378.34,22.22,2255,0.014128059,0.14440918,2.1263483,-0.012231612,0.3200147,0.870067358,285,72960,2096.566383,4669440,378.34,22.22
375.21,22.49,2275,0.012877539,0.15791829,2.1307735,-0.012823485,0.19549471,0.895908199,286,73216,2103.768982,4685824,375.21,22.49
390.76,24.08,2273,0.011940441,0.15057373,2.1252794,-0.011876106,0.21421087,0.899625607,287,73472,2110.977984,4702208,390.76,24.08
385.13,23.04,2156,0.011901423,0.1361084,2.1311455,-0.009160092,0.28237054,0.894194841,288,73728,2118.578197,4718592,385.13,23.04
381.23,23.77,2152,0.007174436,0.08024088,2.1410916,-0.010996525,0.20314181,0.934964143,289,73984,2126.190871,4734976,381.23,23.77
381.65,23.7,2180,0.010020996,0.116373695,2.1274314,-0.012055299,0.25115922,0.907278553,290,74240,2133.705348,4751360,381.65,23.7
376.58,23.2,2141,0.008028488,0.09010824,2.1225812,-0.012658219,0.18958127,0.931389377,291,74496,2141.355373,4767744,376.58,23.2
374.16,23.8,2281,0.015999997,0.15714519,2.111904,-0.006239936,0.26253745,0.92825947,292,74752,2148.539125,4784128,374.16,23.8
375.8,22.93,2247,0.007478009,0.079203285,2.0933812,-0.010618749,0.31617585,0.908513129,293,75008,2155.830756,4800512,375.8,22.93
373.01,22.82,2271,0.006785614,0.07613119,2.0974743,-0.011334968,0.2663124,0.924170345,294,75264,2163.04347,4816896,373.01,22.82
380.12,24.5,2268,0.007354226,0.08494059,2.1269853,-0.012835559,0.27620605,0.914584331,295,75520,2170.266826,4833280,380.12,24.5
383.45,24.88,2261,0.008241702,0.09181722,2.1057074,-0.010961082,0.24178137,0.940879125,296,75776,2177.513424,4849664,383.45,24.88
380.15,23.55,2254,0.008917087,0.105285645,2.0967064,-0.011779045,0.19458969,0.950043254,297,76032,2184.780785,4866048,380.15,23.55
385.28,24.63,2228,0.009140482,0.09777832,2.0908737,-0.013462541,0.1267595,0.957900163,298,76288,2192.133257,4882432,385.28,24.63
380.46,24.43,2243,0.008934497,0.09954834,2.086941,-0.011737932,0.35127804,0.877063118,299,76544,2199.438265,4898816,380.46,24.43
367.26,23.2,2250,0.010980028,0.10380045,2.0993073,-0.011218692,0.2894145,0.935246557,300,76800,2206.720329,4915200,367.26,23.2
364.83,22.93,2181,0.017902441,0.19232178,2.1084256,-0.011537251,0.16908638,0.910639435,301,77056,2214.230016,4931584,364.83,22.93
384.42,24.97,2220,0.017616397,0.19722493,2.1212416,-0.01161332,0.21325482,0.914951906,302,77312,2221.608536,4947968,384.42,24.97
392.36,24.35,2157,0.013204544,0.16019695,2.1160429,-0.011374772,0.26304552,0.863607466,303,77568,2229.202433,4964352,392.36,24.35
368.81,22.22,2219,0.017241882,0.18479411,2.1257224,-0.010091543,0.40242577,0.844006687,304,77824,2236.586106,4980736,368.81,22.22
381.61,23.37,2233,0.013736561,0.17423503,2.1361372,-0.011840963,0.2384968,0.890536778,305,78080,2243.924249,4997120,381.61,23.37
393.7,24.34,2270,0.014163357,0.16625977,2.1161723,-0.012385719,0.18418932,0.93217615,306,78336,2251.140626,5013504,393.7,24.34
399.35,25.14,2273,0.011432428,0.14158122,2.0930068,-0.010385999,0.29192737,0.876083992,307,78592,2258.348218,5029888,399.35,25.14
382.05,24.54,2230,0.011005361,0.13724773,2.1087024,-0.012601339,0.24004577,0.924159959,308,78848,2265.695829,5046272,382.05,24.54
366.96,22.96,2250,0.013427424,0.15266927,2.0953085,-0.012881398,0.381106,0.884385541,309,79104,2272.97528,5062656,366.96,22.96
359.37,22.73,2275,0.01255418,0.13256836,2.0661616,-0.013687734,0.27901712,0.898852512,310,79360,2280.177733,5079040,359.37,22.73
374.84,24.34,2260,0.013233715,0.15100098,2.0746245,-0.012060436,0.23030311,0.90374539,311,79616,2287.426867,5095424,374.84,24.34
390.85,24.71,2258,0.014600829,0.16892497,2.111368,-0.008739819,0.12866122,0.931903839,312,79872,2294.68033,5111808,390.85,24.71
397.68,25.06,2278,0.012114267,0.14650472,2.1067545,-0.01242914,0.12965919,0.927465953,313,80128,2301.872664,5128192,397.68,25.06
398.8,25.13,2182,0.01614557,0.16499837,2.088239,-0.012885389,0.2131893,0.893599898,314,80384,2309.38072,5144576,398.8,25.13
398.89,26.32,2220,0.01249699,0.15570068,2.113847,-0.010254882,0.20743151,0.88264659,315,80640,2316.75981,5160960,398.89,26.32
395.87,25.8,2207,0.010265955,0.12563069,2.1121752,-0.011226878,0.16994745,0.933031149,316,80896,2324.183055,5177344,395.87,25.8
386.12,23.89,2151,0.013657882,0.16422527,2.0690045,-0.014520117,0.27626863,0.887144722,317,81152,2331.799635,5193728,386.12,23.89
386.36,23.69,2266,0.012680084,0.15771484,2.089036,-0.012218921,0.2684455,0.872884691,318,81408,2339.027902,5210112,386.36,23.69
383.38,24.96,2234,0.01185248,0.1416219,2.0894961,-0.012097798,0.19965756,0.863820687,319,81664,2346.362671,5226496,383.38,24.96
380.34,24.48,2259,0.013877973,0.15785725,2.0777774,-0.012097969,0.3332093,0.836084992,320,81920,2353.614179,5242880,380.34,24.48
383.6,25.09,2212,0.016620269,0.1786906,2.0990603,-0.012563199,0.24116965,0.901606947,321,82176,2361.021339,5259264,383.6,25.09
381.14,25.05,2219,0.018647267,0.20391846,2.0987902,-0.011959129,0.26436546,0.853976309,322,82432,2368.403075,5275648,381.14,25.05
383.21,24.83,2249,0.01418768,0.150472,2.1058624,-0.013264795,0.27225295,0.844890088,323,82688,2375.686357,5292032,383.21,24.83
391.72,25.17,2230,0.012865596,0.15311687,2.124951,-0.013804876,0.19346231,0.873979911,324,82944,2383.033893,5308416,391.72,25.17
395.35,25.1,2217,0.013052898,0.15504964,2.1280618,-0.010854554,0.23319727,0.887439631,325,83200,2390.421679,5324800,395.35,25.1
387.97,24.98,2109,0.012240239,0.13747151,2.125243,-0.011585242,0.2793217,0.853010014,326,83456,2398.188106,5341184,387.97,24.98
382.37,25.01,2114,0.014329326,0.15055339,2.123275,-0.011367955,0.18855715,0.870655552,327,83712,2405.937667,5357568,382.37,25.01
386.55,24.73,2188,0.01609036,0.16182454,2.1308792,-0.012262356,0.19055681,0.923190735,328,83968,2413.424994,5373952,386.55,24.73
398.31,24.39,2208,0.013769794,0.15338135,2.1162899,-0.011798278,0.16745763,0.890284441,329,84224,2420.844138,5390336,398.31,24.39
402.7,24.77,2220,0.016985817,0.162618,2.102845,-0.012526783,0.20949845,0.888501406,330,84480,2428.222185,5406720,402.7,24.77
389.61,24.41,2330,0.015458838,0.16345215,2.0897286,-0.011692333,0.25702128,0.873478889,331,84736,2435.254416,5423104,389.61,24.41
387.53,25.14,2147,0.014048442,0.15024821,2.1021602,-0.015214752,0.10185567,0.947924338,332,84992,2442.883315,5439488,387.53,25.14
389.06,24.83,2123,0.01952833,0.18446858,2.0927994,-0.014623154,0.16321741,0.905875191,333,85248,2450.598954,5455872,389.06,24.83
385.79,24.79,2089,0.01617437,0.1697998,2.090614,-0.009058646,0.24432947,0.859040707,334,85504,2458.440362,5472256,385.79,24.79
397.86,26.21,2162,0.016034676,0.18575032,2.1193984,-0.010501462,0.16953701,0.858601138,335,85760,2466.018912,5488640,397.86,26.21
388.19,24.79,2248,0.023842154,0.19641113,2.1027954,-0.01057147,0.24989109,0.847725198,336,86016,2473.30642,5505024,388.19,24.79
369.03,21.98,2284,0.013607997,0.1502889,2.1059725,-0.013363601,0.40512374,0.812059224,337,86272,2480.480544,5521408,369.03,21.98
360.26,22.24,2286,0.010897476,0.122558594,2.1070895,-0.009878888,0.33930436,0.812921137,338,86528,2487.646111,5537792,360.26,22.24
376.29,22.93,2245,0.011766739,0.12095133,2.1189547,-0.00841195,0.23108844,0.863036901,339,86784,2494.943067,5554176,376.29,22.93
372.91,22.74,2201,0.013667192,0.15205891,2.1247628,-0.01008296,0.38620296,0.832579091,340,87040,2502.384712,5570560,372.91,22.74
344.53,20.37,2267,0.007472228,0.07865397,2.1193779,-0.012279627,0.4738332,0.788347781,341,87296,2509.611181,5586944,344.53,20.37
364.96,23.04,2280,0.012339209,0.13328044,2.1453245,-0.012932449,0.14498895,0.889681868,342,87552,2516.795556,5603328,364.96,23.04
391,25.65,2214,0.012852143,0.14180501,2.136995,-0.013582513,0.19053824,0.879491925,343,87808,2524.196094,5619712,391,25.65
393.99,25.39,2178,0.013409165,0.1432902,2.138355,-0.014962872,0.225008,0.863667741,344,88064,2531.718891,5636096,393.99,25.39
403.04,25.97,2300,0.01502796,0.16019695,2.1189325,-0.011293533,0.101919204,0.903812312,345,88320,2538.841557,5652480,403.04,25.97
407.33,26.7,2282,0.015011691,0.1630656,2.1562011,-0.010783982,0.15227306,0.899210297,346,88576,2546.021939,5668864,407.33,26.7
399.1,25.3,2242,0.013281877,0.14526367,2.1435897,-0.012873403,0.3097582,0.820985153,347,88832,2553.329128,5685248,399.1,25.3
386.54,24.37,2269,0.012875143,0.14906819,2.133818,-0.011302755,0.29653564,0.821984828,348,89088,2560.547956,5701632,386.54,24.37
397.49,24.8,2281,0.013264961,0.14959717,2.1481743,-0.012323526,0.1790209,0.908325478,349,89344,2567.731705,5718016,397.49,24.8
392.03,25.23,2289,0.015613027,0.15686035,2.1705372,-0.012680997,0.16440557,0.887652718,350,89600,2574.887351,5734400,392.03,25.23
390.54,24.57,2286,0.016227802,0.1784668,2.120836,-0.010711171,0.23537582,0.864847764,351,89856,2582.054904,5750784,390.54,24.57
392.82,25.6,2250,0.013797463,0.15075684,2.1146355,-0.009824916,0.15025443,0.902660646,352,90112,2589.336419,5767168,392.82,25.6
