,eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
32,90.805,1.08,1823.0,0.011013361499999999,0.143809,2.4936315000000002,-0.014510103,0.055253625,0.7727735936641693,33.0,8448.0,302.29289295001945,540672
33,95.05,1.96,1825.5,0.012203589,0.157104495,2.48373945,-0.0129263745,0.041006985999999995,0.7905790731310844,34.0,8704.0,311.26715955502004,557056
34,95.36,1.655,1823.0,0.010376346,0.13804117500000002,2.4673842500000003,-0.015996099,0.049122033999999995,0.8052688911557198,35.0,8960.0,320.2516071415157,573440
35,96.25,1.6800000000000002,1819.0,0.010909656,0.144561765,2.4595041,-0.017025143,0.058272407,0.7901821509003639,36.0,9216.0,329.26573914301116,589824
36,91.375,1.81,1818.5,0.0124698225,0.161295565,2.4494233999999997,-0.01600726675,0.0628671645,0.796787966042757,37.0,9472.0,338.27219390150276,606208
37,96.63,2.16,1817.5,0.010873044,0.140482585,2.4348047999999998,-0.0153884495,0.0503307845,0.8267053067684174,38.0,9728.0,347.2850686245074,622592
38,97.83000000000001,1.9449999999999998,1824.0,0.010462102000000001,0.13971964,2.4407053000000003,-0.0177393595,0.0526613595,0.8002050369977951,39.0,9984.0,356.267072892515,638976
39,97.29499999999999,1.735,1822.5,0.01208755575,0.15877279,2.4421185000000003,-0.0161268345,0.0457897335,0.8437048643827438,40.0,10240.0,365.25421541951073,655360
40,93.22999999999999,2.18,1818.0,0.011378489500000002,0.14543661,2.4325308000000003,-0.0170665125,0.050534367000000004,0.8168878331780434,41.0,10496.0,374.2726015524968,671744
41,99.065,2.1950000000000003,1821.5,0.011575939,0.14969889,2.4204455,-0.017288949999999997,0.051494265,0.8463614210486412,42.0,10752.0,383.26530191699567,688128
42,107.88999999999999,2.525,1822.5,0.012732697999999999,0.16524251,2.4085131000000004,-0.017720458,0.045572404,0.8557408004999161,43.0,11008.0,392.25516683900787,704512
43,103.675,2.805,1814.5,0.012556595,0.15549723,2.3995594999999996,-0.017843356499999997,0.047718448499999996,0.8643730543553829,44.0,11264.0,401.283846954495,720896
44,111.985,2.6550000000000002,1811.0,0.012351704000000002,0.159474695,2.40910995,-0.0167043005,0.0548613705,0.8379148915410042,45.0,11520.0,410.32791426700715,737280
45,119.935,3.005,1824.5,0.011416134000000001,0.149017335,2.40066065,-0.0180596505,0.049023742499999995,0.8579832389950752,46.0,11776.0,419.31474158901256,753664
